timestamp,sensor_id,intersection,vehicle_count,avg_speed,lane_occupancy,network_latency,day_of_week,is_attack,label
2025-06-19 20:44:00,S002,50_Feet_Road_North,23,35.28,0.177,392.1,3,False,0
2025-08-04 18:51:00,S002,50_Feet_Road_North,37,33.79,0.285,200.3,0,False,0
2025-08-13 03:36:00,S004,Kumaraswamy_Layout_Bus_Stand,1,45.0,0.008,47.2,2,False,0
2025-08-27 18:48:00,S003,50_Feet_Road_South,38,34.03,0.292,65.0,2,False,0
2025-08-02 07:04:00,S001,DSCE_Main_Gate,21,45.0,0.162,378.2,5,False,0
2025-08-08 12:01:00,S004,Kumaraswamy_Layout_Bus_Stand,31,30.64,0.238,107.7,4,False,0
2025-07-18 14:41:00,S002,50_Feet_Road_North,22,40.95,0.169,330.9,4,False,0
2025-07-28 03:25:00,S004,Kumaraswamy_Layout_Bus_Stand,1,43.22,0.008,149.1,0,False,0
2025-08-24 09:52:00,S003,50_Feet_Road_South,31,44.53,0.238,276.0,6,False,0
2025-07-31 20:26:00,S001,DSCE_Main_Gate,27,32.67,0.208,326.5,3,False,0
2025-08-25 11:08:00,S003,50_Feet_Road_South,24,44.37,0.185,24.4,0,False,0
2025-07-16 16:33:00,S001,DSCE_Main_Gate,125,11.42,0.962,208.6,2,False,0
2025-08-09 05:23:00,S002,50_Feet_Road_North,2,45.0,0.015,208.3,5,False,0
2025-08-29 18:40:00,S003,50_Feet_Road_South,43,34.16,0.331,237.9,4,False,0
2025-08-09 14:57:00,S002,50_Feet_Road_North,17,39.97,0.131,362.8,5,False,0
2025-09-01 14:49:00,S003,50_Feet_Road_South,24,32.41,0.185,232.5,0,False,0
2025-07-14 13:02:00,S001,DSCE_Main_Gate,27,33.71,0.208,148.5,0,False,0
2025-06-25 13:43:00,S001,DSCE_Main_Gate,30,37.06,0.231,400.8,2,False,0
2025-09-04 06:59:00,S002,50_Feet_Road_North,13,40.82,0.1,364.4,3,False,0
2025-07-01 03:39:00,S003,50_Feet_Road_South,0,45.0,0.0,199.2,1,False,0
2025-08-16 13:01:00,S004,Kumaraswamy_Layout_Bus_Stand,16,32.84,0.123,200.4,5,False,0
2025-06-22 09:44:00,S003,50_Feet_Road_South,34,37.86,0.262,101.2,6,False,0
2025-09-05 07:07:00,S002,50_Feet_Road_North,39,36.69,0.3,348.1,4,False,0
2025-06-24 13:36:00,S003,50_Feet_Road_South,31,42.43,0.238,324.8,1,False,0
2025-07-18 14:57:00,S004,Kumaraswamy_Layout_Bus_Stand,23,45.0,0.177,375.6,4,False,0
2025-07-18 04:19:00,S002,50_Feet_Road_North,1,45.0,0.008,294.4,4,False,0
2025-08-09 07:29:00,S004,Kumaraswamy_Layout_Bus_Stand,21,41.23,0.162,395.1,5,False,0
2025-06-24 21:57:00,S002,50_Feet_Road_North,18,43.86,0.138,322.2,1,False,0
2025-06-22 19:03:00,S004,Kumaraswamy_Layout_Bus_Stand,19,42.22,0.146,68.8,6,False,0
2025-09-02 16:54:00,S004,Kumaraswamy_Layout_Bus_Stand,82,21.59,0.631,252.9,1,False,0
2025-06-19 01:45:00,S004,Kumaraswamy_Layout_Bus_Stand,0,45.0,0.0,314.2,3,False,0
2025-09-04 19:33:00,S003,50_Feet_Road_South,32,34.02,0.246,142.5,3,False,0
2025-07-03 01:02:00,S001,DSCE_Main_Gate,1,40.72,0.008,285.5,3,False,0
2025-07-12 00:02:00,S001,DSCE_Main_Gate,1,40.77,0.008,193.9,5,False,0
2025-08-17 08:04:00,S003,50_Feet_Road_South,49,32.34,0.377,92.4,6,False,0
2025-07-23 23:54:00,S002,50_Feet_Road_North,7,38.14,0.054,385.1,2,False,0
2025-07-15 18:54:00,S004,Kumaraswamy_Layout_Bus_Stand,39,35.97,0.3,263.0,1,False,0
2025-08-13 17:29:00,S002,50_Feet_Road_North,60,25.01,0.462,352.8,2,False,0
2025-06-28 08:26:00,S004,Kumaraswamy_Layout_Bus_Stand,54,28.9,0.415,155.9,5,False,0
2025-06-29 07:40:00,S002,50_Feet_Road_North,20,41.07,0.154,260.3,6,False,0
2025-06-17 15:37:00,S004,Kumaraswamy_Layout_Bus_Stand,28,43.76,0.215,242.7,1,False,0
2025-06-25 20:23:00,S003,50_Feet_Road_South,26,42.03,0.2,280.9,2,False,0
2025-06-24 21:23:00,S004,Kumaraswamy_Layout_Bus_Stand,14,45.0,0.108,251.7,1,False,0
2025-06-17 12:17:00,S004,Kumaraswamy_Layout_Bus_Stand,26,30.97,0.2,82.3,1,False,0
2025-07-29 15:15:00,S002,50_Feet_Road_North,31,38.48,0.238,13.7,1,False,0
2025-08-11 20:47:00,S004,Kumaraswamy_Layout_Bus_Stand,23,42.39,0.177,412.5,0,False,0
2025-07-06 21:12:00,S002,50_Feet_Road_North,12,44.15,0.092,380.5,6,False,0
2025-08-17 18:47:00,S004,Kumaraswamy_Layout_Bus_Stand,22,41.5,0.169,347.8,6,False,0
2025-07-27 23:22:00,S002,50_Feet_Road_North,4,37.9,0.031,474.0,6,False,0
2025-06-28 05:44:00,S004,Kumaraswamy_Layout_Bus_Stand,3,42.18,0.023,217.8,5,False,0
2025-06-30 03:02:00,S002,50_Feet_Road_North,1,45.0,0.008,47.4,0,False,0
2025-07-27 15:14:00,S002,50_Feet_Road_North,19,39.01,0.146,379.5,6,False,0
2025-07-24 03:33:00,S003,50_Feet_Road_South,1,44.62,0.008,72.6,3,False,0
2025-08-04 16:19:00,S004,Kumaraswamy_Layout_Bus_Stand,80,24.94,0.615,32.6,0,False,0
2025-07-10 23:12:00,S003,50_Feet_Road_South,8,36.72,0.062,213.2,3,False,0
2025-07-26 23:32:00,S002,50_Feet_Road_North,4,45.0,0.031,270.9,5,False,0
2025-08-19 19:24:00,S004,Kumaraswamy_Layout_Bus_Stand,29,35.8,0.223,473.5,1,False,0
2025-06-25 09:33:00,S004,Kumaraswamy_Layout_Bus_Stand,49,32.67,0.377,253.2,2,False,0
2025-07-09 00:19:00,S004,Kumaraswamy_Layout_Bus_Stand,1,45.0,0.008,265.8,2,False,0
2025-09-02 11:53:00,S001,DSCE_Main_Gate,19,44.73,0.146,116.1,1,False,0
2025-09-03 00:37:00,S003,50_Feet_Road_South,1,37.78,0.008,398.1,2,False,0
2025-08-30 19:01:00,S004,Kumaraswamy_Layout_Bus_Stand,13,40.1,0.1,130.5,5,False,0
2025-07-27 18:38:00,S004,Kumaraswamy_Layout_Bus_Stand,22,37.66,0.169,159.3,6,False,0
2025-08-30 13:36:00,S002,50_Feet_Road_North,16,38.5,0.123,338.2,5,False,0
2025-08-08 06:09:00,S004,Kumaraswamy_Layout_Bus_Stand,14,41.8,0.108,140.6,4,False,0
2025-08-06 04:15:00,S004,Kumaraswamy_Layout_Bus_Stand,2,44.38,0.015,481.0,2,False,0
2025-07-19 04:23:00,S002,50_Feet_Road_North,1,40.92,0.008,430.9,5,False,0
2025-08-19 00:30:00,S002,50_Feet_Road_North,1,42.26,0.008,12.6,1,False,0
2025-08-01 19:47:00,S003,50_Feet_Road_South,31,41.69,0.238,176.1,4,False,0
2025-07-19 04:37:00,S001,DSCE_Main_Gate,1,45.0,0.008,49.8,5,False,0
2025-08-28 20:36:00,S001,DSCE_Main_Gate,25,40.08,0.192,456.0,3,False,0
2025-07-27 20:40:00,S004,Kumaraswamy_Layout_Bus_Stand,12,36.61,0.092,42.3,6,False,0
2025-07-01 14:38:00,S001,DSCE_Main_Gate,23,43.3,0.177,342.8,1,False,0
2025-06-24 13:19:00,S003,50_Feet_Road_South,32,33.53,0.246,325.4,1,False,0
2025-07-11 09:32:00,S004,Kumaraswamy_Layout_Bus_Stand,55,33.55,0.423,493.3,4,False,0
2025-07-01 15:25:00,S001,DSCE_Main_Gate,26,37.63,0.2,350.7,1,False,0
2025-08-29 04:30:00,S003,50_Feet_Road_South,2,44.51,0.015,346.8,4,False,0
2025-08-18 16:40:00,S004,Kumaraswamy_Layout_Bus_Stand,88,22.36,0.677,28.7,0,False,0
2025-06-27 23:06:00,S004,Kumaraswamy_Layout_Bus_Stand,8,45.0,0.062,219.3,4,False,0
2025-08-09 13:00:00,S002,50_Feet_Road_North,16,43.99,0.123,295.2,5,False,0
2025-06-12 08:45:00,S002,50_Feet_Road_North,82,24.47,0.631,200.3,3,False,0
2025-06-16 00:50:00,S004,Kumaraswamy_Layout_Bus_Stand,2,45.0,0.015,371.7,0,False,0
2025-07-26 02:32:00,S001,DSCE_Main_Gate,0,45.0,0.0,220.5,5,False,0
2025-06-13 10:16:00,S002,50_Feet_Road_North,28,33.64,0.215,345.0,4,False,0
2025-08-10 21:47:00,S004,Kumaraswamy_Layout_Bus_Stand,10,45.0,0.077,54.5,6,False,0
2025-06-20 22:44:00,S004,Kumaraswamy_Layout_Bus_Stand,16,42.23,0.123,418.9,4,False,0
2025-06-27 05:56:00,S001,DSCE_Main_Gate,4,43.93,0.031,285.7,4,False,0
2025-08-30 19:55:00,S004,Kumaraswamy_Layout_Bus_Stand,16,37.51,0.123,163.1,5,False,0
2025-08-01 19:19:00,S001,DSCE_Main_Gate,30,28.02,0.231,69.5,4,False,0
2025-08-28 10:46:00,S004,Kumaraswamy_Layout_Bus_Stand,29,40.44,0.223,458.9,3,False,0
2025-07-08 19:32:00,S002,50_Feet_Road_North,26,42.62,0.2,115.1,1,False,0
2025-08-20 01:36:00,S003,50_Feet_Road_South,0,45.0,0.0,420.2,2,False,0
2025-08-23 00:48:00,S001,DSCE_Main_Gate,1,42.75,0.008,331.7,5,False,0
2025-07-05 18:36:00,S001,DSCE_Main_Gate,23,40.89,0.177,37.5,5,False,0
2025-08-29 05:02:00,S003,50_Feet_Road_South,5,39.76,0.038,291.0,4,False,0
2025-07-27 13:20:00,S003,50_Feet_Road_South,15,38.91,0.115,107.6,6,False,0
2025-08-27 12:52:00,S001,DSCE_Main_Gate,32,41.52,0.246,55.4,2,False,0
2025-09-05 20:56:00,S002,50_Feet_Road_North,25,39.97,0.192,153.0,4,False,0
2025-08-16 03:22:00,S001,DSCE_Main_Gate,0,45.0,0.0,279.4,5,False,0
2025-08-20 19:34:00,S004,Kumaraswamy_Layout_Bus_Stand,27,36.56,0.208,427.9,2,False,0
2025-07-23 12:59:00,S002,50_Feet_Road_North,28,34.62,0.215,119.3,2,False,0
2025-08-15 03:15:00,S002,50_Feet_Road_North,0,45.0,0.0,258.5,4,False,0
2025-09-07 11:13:00,S003,50_Feet_Road_South,12,45.0,0.092,227.8,6,False,0
2025-06-27 09:42:00,S002,50_Feet_Road_North,47,31.94,0.362,186.5,4,False,0
2025-08-26 19:30:00,S002,50_Feet_Road_North,30,36.2,0.231,222.7,1,False,0
2025-07-11 20:10:00,S002,50_Feet_Road_North,28,33.25,0.215,118.3,4,False,0
2025-08-16 11:46:00,S001,DSCE_Main_Gate,11,41.28,0.085,319.3,5,False,0
2025-07-29 15:37:00,S004,Kumaraswamy_Layout_Bus_Stand,33,35.65,0.254,331.0,1,False,0
2025-07-08 21:39:00,S004,Kumaraswamy_Layout_Bus_Stand,19,45.0,0.146,31.2,1,False,0
2025-08-03 16:57:00,S001,DSCE_Main_Gate,48,29.16,0.369,228.8,6,False,0
2025-09-06 07:48:00,S004,Kumaraswamy_Layout_Bus_Stand,21,35.99,0.162,161.0,5,False,0
2025-09-06 02:38:00,S001,DSCE_Main_Gate,0,40.04,0.0,414.6,5,False,0
2025-06-23 03:34:00,S001,DSCE_Main_Gate,0,45.0,0.0,290.2,0,False,0
2025-08-30 23:40:00,S003,50_Feet_Road_South,5,41.85,0.038,17.5,5,False,0
2025-08-10 03:47:00,S001,DSCE_Main_Gate,0,39.45,0.0,417.3,6,False,0
2025-07-17 05:04:00,S002,50_Feet_Road_North,5,43.59,0.038,117.6,3,False,0
2025-08-29 11:21:00,S003,50_Feet_Road_South,21,44.07,0.162,364.9,4,False,0
2025-08-03 11:31:00,S004,Kumaraswamy_Layout_Bus_Stand,17,43.9,0.131,464.2,6,False,0
2025-07-18 00:22:00,S001,DSCE_Main_Gate,1,45.0,0.008,124.6,4,False,0
2025-08-16 12:00:00,S001,DSCE_Main_Gate,14,43.79,0.108,80.5,5,False,0
2025-06-27 07:30:00,S001,DSCE_Main_Gate,38,30.62,0.292,184.5,4,False,0
2025-07-29 16:17:00,S003,50_Feet_Road_South,89,20.6,0.685,51.9,1,False,0
2025-08-28 19:30:00,S003,50_Feet_Road_South,32,41.05,0.246,319.0,3,False,0
2025-08-09 06:03:00,S002,50_Feet_Road_North,7,45.0,0.054,315.8,5,False,0
2025-09-04 10:29:00,S003,50_Feet_Road_South,27,37.24,0.208,485.3,3,False,0
2025-07-08 08:07:00,S002,50_Feet_Road_North,89,21.3,0.685,313.4,1,False,0
2025-06-19 23:45:00,S002,50_Feet_Road_North,8,39.99,0.062,411.7,3,False,0
2025-09-02 14:31:00,S001,DSCE_Main_Gate,25,30.1,0.192,37.6,1,False,0
2025-07-30 10:40:00,S001,DSCE_Main_Gate,28,41.93,0.215,382.4,2,False,0
2025-09-05 10:38:00,S002,50_Feet_Road_North,25,44.2,0.192,449.2,4,False,0
2025-06-28 19:29:00,S001,DSCE_Main_Gate,20,44.34,0.154,100.7,5,False,0
2025-07-01 04:32:00,S001,DSCE_Main_Gate,1,40.63,0.008,217.0,1,False,0
2025-06-19 13:48:00,S001,DSCE_Main_Gate,27,34.97,0.208,173.7,3,False,0
2025-06-14 10:37:00,S003,50_Feet_Road_South,20,37.44,0.154,245.5,5,False,0
2025-07-04 20:42:00,S002,50_Feet_Road_North,22,41.44,0.169,352.0,4,False,0
2025-08-05 19:32:00,S003,50_Feet_Road_South,30,33.91,0.231,66.2,1,False,0
2025-07-31 08:51:00,S004,Kumaraswamy_Layout_Bus_Stand,80,22.02,0.615,118.1,3,False,0
2025-09-02 20:59:00,S004,Kumaraswamy_Layout_Bus_Stand,24,38.02,0.185,259.5,1,False,0
2025-07-19 19:46:00,S001,DSCE_Main_Gate,19,39.52,0.146,321.9,5,False,0
2025-08-25 14:11:00,S001,DSCE_Main_Gate,24,42.61,0.185,225.9,0,False,0
2025-06-18 02:14:00,S003,50_Feet_Road_South,1,45.0,0.008,60.9,2,False,0
2025-08-16 06:33:00,S001,DSCE_Main_Gate,8,44.7,0.062,264.5,5,False,0
2025-08-07 11:13:00,S001,DSCE_Main_Gate,30,29.27,0.231,301.7,3,False,0
2025-06-30 01:08:00,S001,DSCE_Main_Gate,0,42.95,0.0,86.1,0,False,0
2025-06-17 06:38:00,S004,Kumaraswamy_Layout_Bus_Stand,13,45.0,0.1,406.5,1,False,0
2025-06-26 01:26:00,S002,50_Feet_Road_North,0,44.95,0.0,88.6,3,False,0
2025-09-03 12:59:00,S004,Kumaraswamy_Layout_Bus_Stand,28,32.82,0.215,44.5,2,False,0
2025-07-08 17:14:00,S003,50_Feet_Road_South,58,30.64,0.446,414.0,1,False,0
2025-06-26 20:44:00,S003,50_Feet_Road_South,25,45.0,0.192,183.1,3,False,0
2025-06-10 14:30:00,S002,50_Feet_Road_North,23,36.5,0.177,468.7,1,False,0
2025-07-24 22:03:00,S004,Kumaraswamy_Layout_Bus_Stand,12,43.0,0.092,171.0,3,False,0
2025-09-03 10:32:00,S003,50_Feet_Road_South,31,37.44,0.238,407.7,2,False,0
2025-07-31 02:55:00,S003,50_Feet_Road_South,1,45.0,0.008,30.3,3,False,0
2025-08-14 01:42:00,S001,DSCE_Main_Gate,1,45.0,0.008,461.2,3,False,0
2025-06-21 19:54:00,S002,50_Feet_Road_North,16,45.0,0.123,362.4,5,False,0
2025-08-06 10:54:00,S002,50_Feet_Road_North,29,42.31,0.223,148.5,2,False,0
2025-08-23 20:22:00,S004,Kumaraswamy_Layout_Bus_Stand,13,43.57,0.1,404.2,5,False,0
2025-08-15 02:19:00,S004,Kumaraswamy_Layout_Bus_Stand,1,45.0,0.008,306.0,4,False,0
2025-07-02 03:22:00,S003,50_Feet_Road_South,0,36.75,0.0,333.4,2,False,0
2025-08-13 08:26:00,S001,DSCE_Main_Gate,122,13.73,0.938,21.3,2,False,0
2025-07-16 16:35:00,S004,Kumaraswamy_Layout_Bus_Stand,83,20.58,0.638,147.5,2,False,0
2025-08-11 00:07:00,S001,DSCE_Main_Gate,1,45.0,0.008,386.5,0,False,0
